Date,Site,Type,City,Salinity,Temp,Month,Year,Where,Species,Common,Abundance
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,Ostrea edulis,European Oyster,Absent
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,Bugula neritina,Purple Bushy Bryozoan,Absent
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,Caprella mutica,Skeleton Shrimp,Rare
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,Diplosoma listerianum,Diplosoma Tunicate,Absent
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,"NA",NA,Absent
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,Colpomenia peregrina,Sea potato,Absent
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,Diadumene lineata,Striped Anemone,Absent
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,Codium fragile,Green Fleece,Absent
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,Corella eumyota,Tunicate,Absent
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,Palaemon elegans,European Rock Shrimp,Absent
2017-07-31T00:00:00Z,Peaks Tidepool,Tidepool,Portland,34,17.3,Jul,2017,Peaks,Tricellaria inopinata,Unexpected Bryozoan,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Botrylloides violaceus,Sheath Tunicate,Rare
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Botryllus schlosseri,Golden Star Tunicate,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Membranipora sp.,Lacy Crust Bryozoan,Common
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Carcinus maenas,Green Crab,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Ascidiella aspersa,Sea Squirt,Rare
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Styela clava,Club Tunicate,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Ostrea edulis,European Oyster,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Bugula neritina,Purple Bushy Bryozoan,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Caprella mutica,Skeleton Shrimp,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Diplosoma listerianum,Diplosoma Tunicate,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Abundant
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,"NA",NA,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Colpomenia peregrina,Sea potato,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Diadumene lineata,Striped Anemone,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Codium fragile,Green Fleece,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Corella eumyota,Tunicate,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Palaemon elegans,European Rock Shrimp,Absent
2017-08-25T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,35,16,Aug,2017,Chebeague,Tricellaria inopinata,Unexpected Bryozoan,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Botrylloides violaceus,Sheath Tunicate,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Botryllus schlosseri,Golden Star Tunicate,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Membranipora sp.,Lacy Crust Bryozoan,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Carcinus maenas,Green Crab,Common
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Ascidiella aspersa,Sea Squirt,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Styela clava,Club Tunicate,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Ostrea edulis,European Oyster,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Bugula neritina,Purple Bushy Bryozoan,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Caprella mutica,Skeleton Shrimp,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Diplosoma listerianum,Diplosoma Tunicate,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,"NA",NA,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Colpomenia peregrina,Sea potato,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Diadumene lineata,Striped Anemone,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Codium fragile,Green Fleece,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Corella eumyota,Tunicate,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Palaemon elegans,European Rock Shrimp,Absent
2017-08-27T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,34,18.4,Aug,2017,Long,Tricellaria inopinata,Unexpected Bryozoan,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Botrylloides violaceus,Sheath Tunicate,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Botryllus schlosseri,Golden Star Tunicate,Few
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Membranipora sp.,Lacy Crust Bryozoan,Few
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Carcinus maenas,Green Crab,Rare
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Ascidiella aspersa,Sea Squirt,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Hemigrapsus sanguineus,Asian Shore Crab,Few
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Styela clava,Club Tunicate,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Ostrea edulis,European Oyster,Few
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Bugula neritina,Purple Bushy Bryozoan,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Caprella mutica,Skeleton Shrimp,Abundant
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Diplosoma listerianum,Diplosoma Tunicate,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,"NA",NA,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Colpomenia peregrina,Sea potato,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Diadumene lineata,Striped Anemone,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Codium fragile,Green Fleece,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Corella eumyota,Tunicate,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Palaemon elegans,European Rock Shrimp,Absent
2017-09-18T00:00:00Z,Fowler's Tide Pool,Tidepool,Long Island,33,NA,Sep,2017,Long,Tricellaria inopinata,Unexpected Bryozoan,Absent
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Botrylloides violaceus,Sheath Tunicate,Rare
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Botryllus schlosseri,Golden Star Tunicate,Absent
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Abundant
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Carcinus maenas,Green Crab,Few
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Ascidiella aspersa,Sea Squirt,Common
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Styela clava,Club Tunicate,Few
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Ostrea edulis,European Oyster,Few
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Caprella mutica,Skeleton Shrimp,Abundant
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,"NA",NA,Absent
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Colpomenia peregrina,Sea potato,Absent
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Diadumene lineata,Striped Anemone,Few
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Codium fragile,Green Fleece,Absent
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Corella eumyota,Tunicate,Absent
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Palaemon elegans,European Rock Shrimp,Rare
2017-10-11T00:00:00Z,Spring Point Marina,Dock,South Portland,29,NA,Oct,2017,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Botrylloides violaceus,Sheath Tunicate,Few
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Botryllus schlosseri,Golden Star Tunicate,Few
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Few
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Carcinus maenas,Green Crab,Rare
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Ascidiella aspersa,Sea Squirt,Rare
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Styela clava,Club Tunicate,Few
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Ostrea edulis,European Oyster,Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Caprella mutica,Skeleton Shrimp,Few
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,"NA",NA,Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Colpomenia peregrina,Sea potato,Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Diadumene lineata,Striped Anemone,Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Codium fragile,Green Fleece,Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Corella eumyota,Tunicate,Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Palaemon elegans,European Rock Shrimp,Absent
2018-06-26T00:00:00Z,SMCC Dock,Dock,South Portland,33,15,Jun,2018,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Botrylloides violaceus,Sheath Tunicate,Few
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Botryllus schlosseri,Golden Star Tunicate,Few
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Few
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Carcinus maenas,Green Crab,Rare
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Ascidiella aspersa,Sea Squirt,Rare
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Styela clava,Club Tunicate,Rare
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Ostrea edulis,European Oyster,Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Caprella mutica,Skeleton Shrimp,Few
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,"NA",NA,Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Colpomenia peregrina,Sea potato,Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Diadumene lineata,Striped Anemone,Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Codium fragile,Green Fleece,Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Corella eumyota,Tunicate,Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Palaemon elegans,European Rock Shrimp,Absent
2018-06-26T00:00:00Z,Spring Point Marina,Dock,South Portland,33,15,Jun,2018,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Rare
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Botrylloides violaceus,Sheath Tunicate,Few
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Botryllus schlosseri,Golden Star Tunicate,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Membranipora sp.,Lacy Crust Bryozoan,Few
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Carcinus maenas,Green Crab,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Ascidiella aspersa,Sea Squirt,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Styela clava,Club Tunicate,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Ostrea edulis,European Oyster,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Bugula neritina,Purple Bushy Bryozoan,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Caprella mutica,Skeleton Shrimp,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Diplosoma listerianum,Diplosoma Tunicate,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Few
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,"NA",NA,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Colpomenia peregrina,Sea potato,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Diadumene lineata,Striped Anemone,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Codium fragile,Green Fleece,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Corella eumyota,Tunicate,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Palaemon elegans,European Rock Shrimp,Absent
2018-06-27T00:00:00Z,Chebeague Stone Pier,Dock,Chebeague,32,16,Jun,2018,Chebeague,Tricellaria inopinata,Unexpected Bryozoan,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Botrylloides violaceus,Sheath Tunicate,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Botryllus schlosseri,Golden Star Tunicate,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Membranipora sp.,Lacy Crust Bryozoan,Common
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Carcinus maenas,Green Crab,Rare
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Ascidiella aspersa,Sea Squirt,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Styela clava,Club Tunicate,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Ostrea edulis,European Oyster,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Bugula neritina,Purple Bushy Bryozoan,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Caprella mutica,Skeleton Shrimp,Abundant
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Diplosoma listerianum,Diplosoma Tunicate,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,"NA",NA,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Colpomenia peregrina,Sea potato,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Diadumene lineata,Striped Anemone,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Codium fragile,Green Fleece,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Corella eumyota,Tunicate,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Palaemon elegans,European Rock Shrimp,Absent
2018-06-29T00:00:00Z,Peaks Dock,Dock,Portland,31,14,Jun,2018,Peaks,Tricellaria inopinata,Unexpected Bryozoan,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Botrylloides violaceus,Sheath Tunicate,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Botryllus schlosseri,Golden Star Tunicate,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Membranipora sp.,Lacy Crust Bryozoan,Few
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Carcinus maenas,Green Crab,Few
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Ascidiella aspersa,Sea Squirt,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Styela clava,Club Tunicate,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Ostrea edulis,European Oyster,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Bugula neritina,Purple Bushy Bryozoan,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Caprella mutica,Skeleton Shrimp,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Diplosoma listerianum,Diplosoma Tunicate,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,"NA",NA,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Colpomenia peregrina,Sea potato,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Diadumene lineata,Striped Anemone,Few
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Codium fragile,Green Fleece,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Corella eumyota,Tunicate,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Palaemon elegans,European Rock Shrimp,Absent
2018-06-29T00:00:00Z,Peaks Tidepool,Tidepool,Portland,33,14,Jun,2018,Peaks,Tricellaria inopinata,Unexpected Bryozoan,Absent
2018-06-30T00:00:00Z,Chandlers Wharf Dock,Dock,Chebeague,25,14.4,Jun,2018,Chebeague,Botrylloides violaceus,Sheath Tunicate,Absent
2018-06-30T00:00:00Z,Chandlers Wharf Dock,Dock,Chebeague,25,14.4,Jun,2018,Chebeague,Botryllus schlosseri,Golden Star Tunicate,Absent
2018-06-30T00:00:00Z,Chandlers Wharf Dock,Dock,Chebeague,25,14.4,Jun,2018,Chebeague,Membranipora sp.,Lacy Crust Bryozoan,Few
2018-06-30T00:00:00Z,Chandlers Wharf Dock,Dock,Chebeague,25,14.4,Jun,2018,Chebeague,Carcinus maenas,Green Crab,Absent
2018-06-30T00:00:00Z,Chandlers Wharf Dock,Dock,Chebeague,25,14.4,Jun,2018,Chebeague,Ascidiella aspersa,Sea Squirt,Absent
